antecedents,consequents,support,confidence,lift
Dept_27,Dept_33,0.9230769230769231,1.0,1.0833333333333333
Dept_34,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_34,0.9230769230769231,1.0,1.0833333333333333
Dept_35,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_35,0.9230769230769231,1.0,1.0833333333333333
Dept_36,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_36,0.9230769230769231,1.0,1.0833333333333333
Dept_37,Dept_27,0.5384615384615384,1.0,1.0833333333333333
Dept_38,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_38,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_40,0.9230769230769231,1.0,1.0833333333333333
Dept_40,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_41,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_41,0.9230769230769231,1.0,1.0833333333333333
Dept_42,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_42,0.9230769230769231,1.0,1.0833333333333333
Dept_44,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_44,0.9230769230769231,1.0,1.0833333333333333
Dept_45,Dept_27,0.6523668639053254,1.0,1.0833333333333333
Dept_46,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_46,0.9230769230769231,1.0,1.0833333333333333
Dept_47,Dept_27,0.17455621301775148,1.0,1.0833333333333333
Dept_48,Dept_27,0.5384615384615384,1.0,1.0833333333333333
Dept_49,Dept_27,0.9023668639053254,1.0,1.0833333333333333
Dept_50,Dept_27,0.08284023668639054,1.0,1.0833333333333333
Dept_51,Dept_27,0.3076923076923077,1.0,1.0833333333333333
Dept_52,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_52,0.9230769230769231,1.0,1.0833333333333333
Dept_54,Dept_27,0.9142011834319527,1.0,1.0833333333333333
Dept_55,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_55,0.9230769230769231,1.0,1.0833333333333333
Dept_56,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_56,0.9230769230769231,1.0,1.0833333333333333
Dept_58,Dept_27,0.7633136094674556,1.0,1.0833333333333333
Dept_59,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_59,0.9230769230769231,1.0,1.0833333333333333
Dept_60,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_60,0.9230769230769231,1.0,1.0833333333333333
Dept_67,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_67,0.9230769230769231,1.0,1.0833333333333333
Dept_71,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_71,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_72,0.9230769230769231,1.0,1.0833333333333333
Dept_72,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_74,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_74,0.9230769230769231,1.0,1.0833333333333333
Dept_77,Dept_27,0.05325443786982249,1.0,1.0833333333333333
Dept_78,Dept_27,0.08727810650887574,1.0,1.0833333333333333
Dept_79,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_79,0.9230769230769231,1.0,1.0833333333333333
Dept_80,Dept_27,0.7455621301775148,1.0,1.0833333333333333
Dept_81,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_81,0.9230769230769231,1.0,1.0833333333333333
Dept_82,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_82,0.9230769230769231,1.0,1.0833333333333333
Dept_83,Dept_27,0.6937869822485208,1.0,1.0833333333333333
Dept_85,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_85,0.9230769230769231,1.0,1.0833333333333333
Dept_87,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_87,0.9230769230769231,1.0,1.0833333333333333
Dept_90,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_90,0.9230769230769231,1.0,1.0833333333333333
Dept_91,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_91,0.9230769230769231,1.0,1.0833333333333333
Dept_92,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_92,0.9230769230769231,1.0,1.0833333333333333
Dept_93,Dept_27,0.6952662721893491,1.0,1.0833333333333333
Dept_94,Dept_27,0.849112426035503,1.0,1.0833333333333333
Dept_95,Dept_27,0.9230769230769231,1.0,1.0833333333333333
Dept_27,Dept_95,0.9230769230769231,1.0,1.0833333333333333
Dept_96,Dept_27,0.7943786982248521,1.0,1.0833333333333333
Dept_97,Dept_27,0.8579881656804734,1.0,1.0833333333333333
Dept_98,Dept_27,0.7825443786982249,1.0,1.0833333333333333
Dept_99,Dept_27,0.28254437869822485,1.0,1.0833333333333333
Dept_29,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_32,0.9230769230769231,1.0,1.0833333333333333
Dept_32,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_33,0.9230769230769231,1.0,1.0833333333333333
Dept_33,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_34,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_34,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_35,0.9230769230769231,1.0,1.0833333333333333
Dept_35,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_36,0.9230769230769231,1.0,1.0833333333333333
Dept_36,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_37,Dept_28,0.5384615384615384,1.0,1.0833333333333333
Dept_38,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_38,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_40,0.9230769230769231,1.0,1.0833333333333333
Dept_40,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_41,0.9230769230769231,1.0,1.0833333333333333
Dept_41,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_42,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_42,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_44,0.9230769230769231,1.0,1.0833333333333333
Dept_44,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_45,Dept_28,0.6523668639053254,1.0,1.0833333333333333
Dept_46,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_46,0.9230769230769231,1.0,1.0833333333333333
Dept_47,Dept_28,0.17455621301775148,1.0,1.0833333333333333
Dept_48,Dept_28,0.5384615384615384,1.0,1.0833333333333333
Dept_49,Dept_28,0.9023668639053254,1.0,1.0833333333333333
Dept_50,Dept_28,0.08284023668639054,1.0,1.0833333333333333
Dept_51,Dept_28,0.3076923076923077,1.0,1.0833333333333333
Dept_52,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_52,0.9230769230769231,1.0,1.0833333333333333
Dept_54,Dept_28,0.9142011834319527,1.0,1.0833333333333333
Dept_55,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_55,0.9230769230769231,1.0,1.0833333333333333
Dept_56,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_56,0.9230769230769231,1.0,1.0833333333333333
Dept_58,Dept_28,0.7633136094674556,1.0,1.0833333333333333
Dept_59,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_59,0.9230769230769231,1.0,1.0833333333333333
Dept_60,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_60,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_67,0.9230769230769231,1.0,1.0833333333333333
Dept_67,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_71,0.9230769230769231,1.0,1.0833333333333333
Dept_71,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_72,0.9230769230769231,1.0,1.0833333333333333
Dept_72,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_74,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_74,0.9230769230769231,1.0,1.0833333333333333
Dept_77,Dept_28,0.05325443786982249,1.0,1.0833333333333333
Dept_78,Dept_28,0.08727810650887574,1.0,1.0833333333333333
Dept_28,Dept_79,0.9230769230769231,1.0,1.0833333333333333
Dept_79,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_80,Dept_28,0.7455621301775148,1.0,1.0833333333333333
Dept_81,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_81,0.9230769230769231,1.0,1.0833333333333333
Dept_82,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_82,0.9230769230769231,1.0,1.0833333333333333
Dept_83,Dept_28,0.6937869822485208,1.0,1.0833333333333333
Dept_28,Dept_85,0.9230769230769231,1.0,1.0833333333333333
Dept_85,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_87,0.9230769230769231,1.0,1.0833333333333333
Dept_87,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_90,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_90,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_91,0.9230769230769231,1.0,1.0833333333333333
Dept_91,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_92,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_28,Dept_92,0.9230769230769231,1.0,1.0833333333333333
Dept_93,Dept_28,0.6952662721893491,1.0,1.0833333333333333
Dept_94,Dept_28,0.849112426035503,1.0,1.0833333333333333
Dept_28,Dept_95,0.9230769230769231,1.0,1.0833333333333333
Dept_95,Dept_28,0.9230769230769231,1.0,1.0833333333333333
Dept_96,Dept_28,0.7943786982248521,1.0,1.0833333333333333
Dept_97,Dept_28,0.8579881656804734,1.0,1.0833333333333333
Dept_98,Dept_28,0.7825443786982249,1.0,1.0833333333333333
Dept_99,Dept_28,0.28254437869822485,1.0,1.0833333333333333
Dept_29,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_32,0.9230769230769231,1.0,1.0833333333333333
Dept_32,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_33,0.9230769230769231,1.0,1.0833333333333333
Dept_33,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_34,0.9230769230769231,1.0,1.0833333333333333
Dept_34,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_35,0.9230769230769231,1.0,1.0833333333333333
Dept_35,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_36,0.9230769230769231,1.0,1.0833333333333333
Dept_36,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_37,Dept_29,0.5384615384615384,1.0,1.0833333333333333
Dept_29,Dept_38,0.9230769230769231,1.0,1.0833333333333333
Dept_38,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_40,0.9230769230769231,1.0,1.0833333333333333
Dept_40,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_41,0.9230769230769231,1.0,1.0833333333333333
Dept_41,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_42,0.9230769230769231,1.0,1.0833333333333333
Dept_42,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_44,0.9230769230769231,1.0,1.0833333333333333
Dept_44,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_45,Dept_29,0.6523668639053254,1.0,1.0833333333333333
Dept_29,Dept_46,0.9230769230769231,1.0,1.0833333333333333
Dept_46,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_47,Dept_29,0.17455621301775148,1.0,1.0833333333333333
Dept_48,Dept_29,0.5384615384615384,1.0,1.0833333333333333
Dept_49,Dept_29,0.9023668639053254,1.0,1.0833333333333333
Dept_50,Dept_29,0.08284023668639054,1.0,1.0833333333333333
Dept_51,Dept_29,0.3076923076923077,1.0,1.0833333333333333
Dept_52,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_52,0.9230769230769231,1.0,1.0833333333333333
Dept_54,Dept_29,0.9142011834319527,1.0,1.0833333333333333
Dept_29,Dept_55,0.9230769230769231,1.0,1.0833333333333333
Dept_55,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_56,0.9230769230769231,1.0,1.0833333333333333
Dept_56,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_58,Dept_29,0.7633136094674556,1.0,1.0833333333333333
Dept_29,Dept_59,0.9230769230769231,1.0,1.0833333333333333
Dept_59,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_60,0.9230769230769231,1.0,1.0833333333333333
Dept_60,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_67,0.9230769230769231,1.0,1.0833333333333333
Dept_67,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_71,0.9230769230769231,1.0,1.0833333333333333
Dept_71,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_72,0.9230769230769231,1.0,1.0833333333333333
Dept_72,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_74,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_74,0.9230769230769231,1.0,1.0833333333333333
Dept_77,Dept_29,0.05325443786982249,1.0,1.0833333333333333
Dept_78,Dept_29,0.08727810650887574,1.0,1.0833333333333333
Dept_29,Dept_79,0.9230769230769231,1.0,1.0833333333333333
Dept_79,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_80,Dept_29,0.7455621301775148,1.0,1.0833333333333333
Dept_29,Dept_81,0.9230769230769231,1.0,1.0833333333333333
Dept_81,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_82,0.9230769230769231,1.0,1.0833333333333333
Dept_82,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_83,Dept_29,0.6937869822485208,1.0,1.0833333333333333
Dept_29,Dept_85,0.9230769230769231,1.0,1.0833333333333333
Dept_85,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_87,0.9230769230769231,1.0,1.0833333333333333
Dept_87,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_90,0.9230769230769231,1.0,1.0833333333333333
Dept_90,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_91,0.9230769230769231,1.0,1.0833333333333333
Dept_91,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_29,Dept_92,0.9230769230769231,1.0,1.0833333333333333
Dept_92,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_93,Dept_29,0.6952662721893491,1.0,1.0833333333333333
Dept_94,Dept_29,0.849112426035503,1.0,1.0833333333333333
Dept_29,Dept_95,0.9230769230769231,1.0,1.0833333333333333
Dept_95,Dept_29,0.9230769230769231,1.0,1.0833333333333333
Dept_96,Dept_29,0.7943786982248521,1.0,1.0833333333333333
Dept_97,Dept_29,0.8579881656804734,1.0,1.0833333333333333
Dept_98,Dept_29,0.7825443786982249,1.0,1.0833333333333333
Dept_99,Dept_29,0.28254437869822485,1.0,1.0833333333333333
Dept_31,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_32,0.9230769230769231,1.0,1.0833333333333333
Dept_32,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_33,0.9230769230769231,1.0,1.0833333333333333
Dept_33,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_34,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_34,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_35,0.9230769230769231,1.0,1.0833333333333333
Dept_35,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_36,0.9230769230769231,1.0,1.0833333333333333
Dept_36,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_37,Dept_30,0.5384615384615384,1.0,1.0833333333333333
Dept_38,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_38,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_40,0.9230769230769231,1.0,1.0833333333333333
Dept_40,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_41,0.9230769230769231,1.0,1.0833333333333333
Dept_41,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_42,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_42,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_44,0.9230769230769231,1.0,1.0833333333333333
Dept_44,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_45,Dept_30,0.6523668639053254,1.0,1.0833333333333333
Dept_46,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_46,0.9230769230769231,1.0,1.0833333333333333
Dept_47,Dept_30,0.17455621301775148,1.0,1.0833333333333333
Dept_48,Dept_30,0.5384615384615384,1.0,1.0833333333333333
Dept_49,Dept_30,0.9023668639053254,1.0,1.0833333333333333
Dept_50,Dept_30,0.08284023668639054,1.0,1.0833333333333333
Dept_51,Dept_30,0.3076923076923077,1.0,1.0833333333333333
Dept_52,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_52,0.9230769230769231,1.0,1.0833333333333333
Dept_54,Dept_30,0.9142011834319527,1.0,1.0833333333333333
Dept_55,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_55,0.9230769230769231,1.0,1.0833333333333333
Dept_56,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_56,0.9230769230769231,1.0,1.0833333333333333
Dept_58,Dept_30,0.7633136094674556,1.0,1.0833333333333333
Dept_59,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_59,0.9230769230769231,1.0,1.0833333333333333
Dept_60,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_60,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_67,0.9230769230769231,1.0,1.0833333333333333
Dept_67,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_71,0.9230769230769231,1.0,1.0833333333333333
Dept_71,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_72,0.9230769230769231,1.0,1.0833333333333333
Dept_72,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_74,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_74,0.9230769230769231,1.0,1.0833333333333333
Dept_77,Dept_30,0.05325443786982249,1.0,1.0833333333333333
Dept_78,Dept_30,0.08727810650887574,1.0,1.0833333333333333
Dept_30,Dept_79,0.9230769230769231,1.0,1.0833333333333333
Dept_79,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_80,Dept_30,0.7455621301775148,1.0,1.0833333333333333
Dept_30,Dept_81,0.9230769230769231,1.0,1.0833333333333333
Dept_81,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_82,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_82,0.9230769230769231,1.0,1.0833333333333333
Dept_83,Dept_30,0.6937869822485208,1.0,1.0833333333333333
Dept_30,Dept_85,0.9230769230769231,1.0,1.0833333333333333
Dept_85,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_87,0.9230769230769231,1.0,1.0833333333333333
Dept_87,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_90,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_90,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_91,0.9230769230769231,1.0,1.0833333333333333
Dept_91,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_92,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_30,Dept_92,0.9230769230769231,1.0,1.0833333333333333
Dept_93,Dept_30,0.6952662721893491,1.0,1.0833333333333333
Dept_94,Dept_30,0.849112426035503,1.0,1.0833333333333333
Dept_30,Dept_95,0.9230769230769231,1.0,1.0833333333333333
Dept_95,Dept_30,0.9230769230769231,1.0,1.0833333333333333
Dept_96,Dept_30,0.7943786982248521,1.0,1.0833333333333333
Dept_97,Dept_30,0.8579881656804734,1.0,1.0833333333333333
Dept_98,Dept_30,0.7825443786982249,1.0,1.0833333333333333
Dept_99,Dept_30,0.28254437869822485,1.0,1.0833333333333333
Dept_31,Dept_32,0.9230769230769231,1.0,1.0833333333333333
Dept_32,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_33,0.9230769230769231,1.0,1.0833333333333333
Dept_33,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_34,0.9230769230769231,1.0,1.0833333333333333
Dept_34,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_35,0.9230769230769231,1.0,1.0833333333333333
Dept_35,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_36,0.9230769230769231,1.0,1.0833333333333333
Dept_36,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_37,Dept_31,0.5384615384615384,1.0,1.0833333333333333
Dept_31,Dept_38,0.9230769230769231,1.0,1.0833333333333333
Dept_38,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_40,0.9230769230769231,1.0,1.0833333333333333
Dept_40,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_41,0.9230769230769231,1.0,1.0833333333333333
Dept_41,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_42,0.9230769230769231,1.0,1.0833333333333333
Dept_42,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_44,0.9230769230769231,1.0,1.0833333333333333
Dept_44,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_45,Dept_31,0.6523668639053254,1.0,1.0833333333333333
Dept_31,Dept_46,0.9230769230769231,1.0,1.0833333333333333
Dept_46,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_47,Dept_31,0.17455621301775148,1.0,1.0833333333333333
Dept_48,Dept_31,0.5384615384615384,1.0,1.0833333333333333
Dept_49,Dept_31,0.9023668639053254,1.0,1.0833333333333333
Dept_50,Dept_31,0.08284023668639054,1.0,1.0833333333333333
Dept_51,Dept_31,0.3076923076923077,1.0,1.0833333333333333
Dept_52,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_52,0.9230769230769231,1.0,1.0833333333333333
Dept_54,Dept_31,0.9142011834319527,1.0,1.0833333333333333
Dept_31,Dept_55,0.9230769230769231,1.0,1.0833333333333333
Dept_55,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_56,0.9230769230769231,1.0,1.0833333333333333
Dept_56,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_58,Dept_31,0.7633136094674556,1.0,1.0833333333333333
Dept_31,Dept_59,0.9230769230769231,1.0,1.0833333333333333
Dept_59,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_60,0.9230769230769231,1.0,1.0833333333333333
Dept_60,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_67,0.9230769230769231,1.0,1.0833333333333333
Dept_67,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_71,0.9230769230769231,1.0,1.0833333333333333
Dept_71,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_72,0.9230769230769231,1.0,1.0833333333333333
Dept_72,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_74,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_74,0.9230769230769231,1.0,1.0833333333333333
Dept_77,Dept_31,0.05325443786982249,1.0,1.0833333333333333
Dept_78,Dept_31,0.08727810650887574,1.0,1.0833333333333333
Dept_31,Dept_79,0.9230769230769231,1.0,1.0833333333333333
Dept_79,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_80,Dept_31,0.7455621301775148,1.0,1.0833333333333333
Dept_31,Dept_81,0.9230769230769231,1.0,1.0833333333333333
Dept_81,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_82,0.9230769230769231,1.0,1.0833333333333333
Dept_82,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_83,Dept_31,0.6937869822485208,1.0,1.0833333333333333
Dept_31,Dept_85,0.9230769230769231,1.0,1.0833333333333333
Dept_85,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_87,0.9230769230769231,1.0,1.0833333333333333
Dept_87,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_90,0.9230769230769231,1.0,1.0833333333333333
Dept_90,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_91,0.9230769230769231,1.0,1.0833333333333333
Dept_91,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_31,Dept_92,0.9230769230769231,1.0,1.0833333333333333
Dept_92,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_93,Dept_31,0.6952662721893491,1.0,1.0833333333333333
Dept_94,Dept_31,0.849112426035503,1.0,1.0833333333333333
Dept_31,Dept_95,0.9230769230769231,1.0,1.0833333333333333
Dept_95,Dept_31,0.9230769230769231,1.0,1.0833333333333333
Dept_96,Dept_31,0.7943786982248521,1.0,1.0833333333333333
Dept_97,Dept_31,0.8579881656804734,1.0,1.0833333333333333
Dept_98,Dept_31,0.7825443786982249,1.0,1.0833333333333333
Dept_99,Dept_31,0.28254437869822485,1.0,1.0833333333333333
Dept_32,Dept_33,0.9230769230769231,1.0,1.0833333333333333
Dept_33,Dept_32,0.9230769230769231,1.0,1.0833333333333333
Dept_34,Dept_32,0.9230769230769231,1.0,1.0833333333333333
Dept_32,Dept_34,0.9230769230769231,1.0,1.0833333333333333
Dept_35,Dept_32,0.9230769230769231,1.0,1.0833333333333333
Dept_32,Dept_35,0.9230769230769231,1.0,1.0833333333333333
Dept_32,Dept_36,0.9230769230769231,1.0,1.0833333333333333
Dept_36,Dept_32,0.9230769230769231,1.0,1.0833333333333333
Dept_37,Dept_32,0.5384615384615384,1.0,1.0833333333333333
Dept_38,Dept_32,0.9230769230769231,1.0,1.0833333333333333
Dept_32,Dept_38,0.9230769230769231,1.0,1.0833333333333333
Dept_32,Dept_40,0.9230769230769231,1.0,1.0833333333333333
Dept_40,Dept_32,0.9230769230769231,1.0,1.0833333333333333
Dept_41,Dept_32,0.9230769230769231,1.0,1.0833333333333333
Dept_32,Dept_41,0.9230769230769231,1.0,1.0833333333333333
Dept_42,Dept_32,0.9230769230769231,1.0,1.0833333333333333
Dept_32,Dept_42,0.9230769230769231,1.0,1.0833333333333333
